DEBUG 2017-08-25 19:30:43,898 [29   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: d45a562c-70fa-4205-9518-5a68ced4f9c4
WARN  2017-08-25 19:30:45,036 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'AdminMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,039 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,042 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Roles' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,043 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Permissions' in localization source 'Sportsstore'!
DEBUG 2017-08-25 19:30:45,091 [25   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: d45a562c-70fa-4205-9518-5a68ced4f9c4
WARN  2017-08-25 19:30:45,217 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Admin' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,218 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'AdminMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,226 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,227 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Roles' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,227 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Permissions' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,228 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'SideMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,231 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'All Products' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,232 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Watersports' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,233 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Soccer' in localization source 'Sportsstore'!
WARN  2017-08-25 19:30:45,233 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Chess' in localization source 'Sportsstore'!
DEBUG 2017-08-25 19:30:45,510 [29   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"314fad48-b5c1-4ba6-8f3e-8eb72fad8709","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-08-25T19:30:45.5102835+03:00","Properties":{}}
DEBUG 2017-08-25 19:30:45,534 [30   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 314fad48-b5c1-4ba6-8f3e-8eb72fad8709
WARN  2017-08-25 19:32:33,498 [25   ] naries.DictionaryBasedLocalizationSource - Can not find 'AdminMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:33,502 [25   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:33,503 [25   ] naries.DictionaryBasedLocalizationSource - Can not find 'Roles' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:33,504 [25   ] naries.DictionaryBasedLocalizationSource - Can not find 'Permissions' in localization source 'Sportsstore'!
DEBUG 2017-08-25 19:32:33,568 [25   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 314fad48-b5c1-4ba6-8f3e-8eb72fad8709
WARN  2017-08-25 19:32:34,951 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'Admin' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:34,952 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'AdminMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:34,955 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:34,957 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'Roles' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:34,958 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'Permissions' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:34,959 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'SideMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:34,962 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'All Products' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:34,962 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'Watersports' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:34,963 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'Soccer' in localization source 'Sportsstore'!
WARN  2017-08-25 19:32:34,963 [12   ] naries.DictionaryBasedLocalizationSource - Can not find 'Chess' in localization source 'Sportsstore'!
DEBUG 2017-08-25 19:32:53,099 [17   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"96949889-b15a-4cd0-ae87-eae0ee7f31a5","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-08-25T19:32:53.0992835+03:00","Properties":{}}
DEBUG 2017-08-25 19:32:53,127 [16   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 96949889-b15a-4cd0-ae87-eae0ee7f31a5
WARN  2017-08-25 19:34:04,236 [21   ] naries.DictionaryBasedLocalizationSource - Can not find 'AdminMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:04,240 [21   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:04,242 [21   ] naries.DictionaryBasedLocalizationSource - Can not find 'Roles' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:04,242 [21   ] naries.DictionaryBasedLocalizationSource - Can not find 'Permissions' in localization source 'Sportsstore'!
DEBUG 2017-08-25 19:34:04,302 [13   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 96949889-b15a-4cd0-ae87-eae0ee7f31a5
WARN  2017-08-25 19:34:06,893 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'Admin' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:06,894 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'AdminMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:06,898 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:06,899 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'Roles' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:06,900 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'Permissions' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:06,900 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'SideMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:06,903 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'All Products' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:06,904 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'Watersports' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:06,904 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'Soccer' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:06,905 [17   ] naries.DictionaryBasedLocalizationSource - Can not find 'Chess' in localization source 'Sportsstore'!
DEBUG 2017-08-25 19:34:09,555 [33   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"c7219953-d926-4ec3-873f-a751a8df91d7","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-08-25T19:34:09.5552835+03:00","Properties":{}}
DEBUG 2017-08-25 19:34:09,577 [30   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: c7219953-d926-4ec3-873f-a751a8df91d7
WARN  2017-08-25 19:34:50,686 [41   ] naries.DictionaryBasedLocalizationSource - Can not find 'AdminMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:50,690 [41   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:50,692 [41   ] naries.DictionaryBasedLocalizationSource - Can not find 'Roles' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:50,693 [41   ] naries.DictionaryBasedLocalizationSource - Can not find 'Permissions' in localization source 'Sportsstore'!
DEBUG 2017-08-25 19:34:50,746 [41   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: c7219953-d926-4ec3-873f-a751a8df91d7
WARN  2017-08-25 19:34:51,386 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'Admin' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:51,387 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'AdminMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:51,390 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:51,391 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'Roles' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:51,392 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'Permissions' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:51,392 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'SideMenu' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:51,396 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'All Products' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:51,396 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'Watersports' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:51,397 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'Soccer' in localization source 'Sportsstore'!
WARN  2017-08-25 19:34:51,397 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'Chess' in localization source 'Sportsstore'!
DEBUG 2017-08-25 19:34:56,747 [41   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"3d50d12c-bc1d-4747-a734-6d47ac9d414c","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-08-25T19:34:56.7472835+03:00","Properties":{}}
DEBUG 2017-08-25 19:34:56,772 [38   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 3d50d12c-bc1d-4747-a734-6d47ac9d414c
DEBUG 2017-08-25 19:37:27,416 [42   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"3623b3b1-4a84-4139-92ca-70119bb2858a","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-08-25T19:37:27.4162835+03:00","Properties":{}}
DEBUG 2017-08-25 19:37:52,825 [44   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 3d50d12c-bc1d-4747-a734-6d47ac9d414c
